id,account,asset,current_quantity,desired_quantity,global_desired_quantity,pending_quantity,allocated_quantity,price,min_nominal_funding,max_nominal_funding,max_nominal_exposure,max_nominal_difference,expected_quantity,native_difference,nominal_difference,nominal_pending,nominal_quantity,epoch,timestamp
55330374,EXCHANGES,ALPHA,124305.85939553,0.0,0.0,0.0,0.0,0.03671960827250852,,,,,124305.85939553,0.0,0.0,0.0,4564.462462981384,23838,2025-03-11 12:55:00
55331293,SI,ALPHA,153640.04885793,123683.14691163937,0.0,0.0,28682.04885793,0.03671960827250852,,,,,152365.19576956937,1274.853088360629,46.81210600959999,0.0,5641.602409032259,23838,2025-03-11 12:55:00
55331157,MARKET_MAKING,ALPHA,0.0,0.0,0.0,0.0,211.0,0.03671960827250852,,,,,211.0,-211.0,-7.747837345499297,0.0,0.0,23838,2025-03-11 12:55:00
55331294,SI,ALPINE,2834.28,-1.8185644299998245,0.0,0.0,2853.08,0.843016754616534,,,,,2851.2614355700002,-16.98143557000003,-14.315634702951199,0.0,2389.34552727455,23838,2025-03-11 12:55:00
55329966,CUSTODY,ALPINE,132.30560542999999,0.0,0.0,0.0,0.0,0.843016754616534,,,,,132.30560542999999,0.0,0.0,0.0,111.53584210717428,23838,2025-03-11 12:55:00
55329345,COINMERCE,ALPINE,0.0,2985.5253142,2985.5253142,0.0,0.0,0.843016754616534,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330375,EXCHANGES,ALPINE,0.12774105,0.0,0.0,0.0,0.0,0.843016754616534,,,,,0.12774105,0.0,0.0,0.0,0.1076878454023084,23838,2025-03-11 12:55:00
55329967,CUSTODY,ALT,2359.482475770849,0.0,0.0,0.0,0.0,0.03209917316732864,,,,,2359.482475770849,0.0,0.0,0.0,75.73743657504578,23838,2025-03-11 12:55:00
55329346,COINMERCE,ALT,0.0,280382.50472527,280382.50472527,0.0,0.0,0.03209917316732864,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331295,SI,ALT,277684.19264626,72715.42892454001,0.0,420.0,204873.19264625997,0.03209917316732864,,,,,277588.62157079997,-324.42892453994136,-10.413900229297774,13.481652730278029,8913.432985582147,23838,2025-03-11 12:55:00
55331158,MARKET_MAKING,ALT,0.0,0.0,0.0,0.0,50.0,0.03209917316732864,,,,,50.0,-50.0,-1.604958658366432,0.0,0.0,23838,2025-03-11 12:55:00
55331296,SI,AMB,0.0,-1785114.6661376907,0.0,0.0,1783191.0,0.00020335932148753165,,,,,-1923.666137690656,1923.666137690656,0.39119544052931243,0.0,0.0,23838,2025-03-11 12:55:00
55331765,YIELD_FARM,AMB,0.50363,0.0,0.0,0.0,0.0,0.00020335932148753165,,,,,0.0,0.50363,0.00010241785508076557,0.0,0.00010241785508076557,23838,2025-03-11 12:55:00
55330376,EXCHANGES,AMB,1111392.82705371,0.0,0.0,0.0,0.0,0.00020335932148753165,,,,,1111392.82705371,0.0,0.0,0.0,226.01209121575206,23838,2025-03-11 12:55:00
55329968,CUSTODY,AMB,0.0,0.0,0.0,0.0,0.0,0.00020335932148753165,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329347,COINMERCE,AMB,0.0,0.0,0.0,0.0,0.0,0.00020335932148753165,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329969,CUSTODY,AMP,8524238.659807295,0.0,0.0,0.0,0.0,0.0038224688217399585,,,,,8524238.659807295,0.0,0.0,0.0,32583.636506183793,23838,2025-03-11 12:55:00
