asset,diff_native_20250325,diff_native_20250326,diff_native_20250327,diff_native_20250328,diff_native_20250329,diff_native_20250330,diff_native_20250331,diff_native_20250401,diff_native_20250402,diff_native_20250403,20250402,diff_native_20250404,diff_native_20250405,diff_native_20250406,diff_native_20250301,diff_native_20250407,diff_native_20250408,diff_native_20250409,diff_native_20250410,diff_native_20250411,diff_native_20250412,diff_native_20250414,diff_native_20250413,diff_native_20250131,diff_native_20250415,diff_native_20250416,diff_native_20250422,diff_native_20250423,diff_native_20250424,diff_native_20250427,diff_native_20250426,diff_native_20250425,diff_native_20250428,diff_native_20250429,diff_native_20250430,diff_native_20250501,diff_native_20250505,diff_native_20250506,diff_native_20250507,diff_native_20250508,diff_native_20250509,diff_native_20250510,diff_native_20250511,diff_native_20250512,diff_native_20250513,diff_native_20250514,diff_native_20250515,diff_native_20250518,diff_native_20250519,diff_native_20250520,diff_native_20250521,diff_native_20250522,diff_native_20250525,diff_native_20250523,diff_native_20250524,diff_native_20250526,diff_native_20250527,diff_native_20250531,diff_native_20250530,diff_native_20250610,diff_native_20250611,diff_native_20250612,diff_native_20250613,diff_native_20250615,diff_native_20250614,diff_native_20250616,diff_native_20250617,diff_native_20250618,diff_native_20250529,diff_native_20250528,diff_native_20250619,diff_native_20250620
ALCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-116.50572100000136,-39.206044999998994,-45.223377000002074,105.80674899999576,142.81450200000108,-49.745599000001675,-53.38187699999981,48.30709399999978,-54.46825099999842,-60.97127999999793,-36.81088099999761,-80.18716599998879,287.7375180000017,-83.11583500000415,-83.11583500000415,-83.51900100000057,104.24506899999687,-84.94913399999496,-84.94913399999496,-354.0521069999959,-91.83438699999532,-91.8324569999968,-91.83245700000408,-235.22522700000263,-91.83245700000408,-235.22522700000263,-91.82995700000174,-94.06508200000098,18.6877020000029,104.24506899999687,-94.06508200000098,-94.06508200000098
ALCX,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-186.70111027000007,-188.06127427,-184.1913032699999,-186.7010422699998,-186.7010422699998,-186.7010422699998,-184.7010422699998,-184.7010422699998,-184.7010422699998,-184.7010422699998,-184.7010422699998,-185.99093027000004,-184.7010422699998,-184.7010422699998,-184.7010422699998,-186.70092127,-186.70095926999988,-186.70095926999988,-186.70095926999988,-186.70095926999988,-186.70095926999988,-186.70095926999988,-191.66364627000007,-191.66364627000007,-191.66364627000007,-186.70100727,-186.70100727,-186.70100727,-186.7010272699999,-186.7010272699999,-186.7010272699999,-186.7010272699999,-189.12612427,-189.12612427,-189.12612427,-189.12612427,-183.74640426999983,-183.74640426999983,-183.74640426999983,-183.74640426999983,-183.74640426999983,-183.74640426999983,-183.74640426999983,-183.74640426999983,-185.08683026999984,-185.08683026999984,-185.08683026999984,-185.0868302700001,-185.08683026999984,-185.08683026999984,-185.0868302700001,-185.08683026999984,-185.0868302700001,-185.08683026999984,-185.0868302700001,-185.0868302700001,-185.08683026999984,-185.08683026999984,-185.08683026999984,-185.08683026999984
ALGO,50099.39517236501,50236.87968450971,50134.928355516866,50148.886802803725,50094.3018381102,50088.476707148366,50180.79468152858,50272.726432992145,50187.59092870168,50097.61477994826,50187.59092870168,29526.901652325876,29732.255612383597,29407.60425007064,38060.74708895851,29478.71898363624,29546.19428454619,29550.799963202327,29452.88123523537,29467.34498706739,29598.65244792588,29764.07794949878,29558.589654420502,28742.465948108584,29541.909966934472,29538.63395331148,29642.04337231256,29546.729762501083,29548.328620543703,29513.06657184288,29563.477260811254,29561.287663557567,29560.245508105498,29562.042414426804,30210.257957132533,30162.173972630873,30169.08233463019,31965.400054421276,20713.208689328283,20398.297523701563,20408.8238000758,20406.357746059075,20412.18321125582,20620.72878697142,20327.212930047885,20457.18770071119,20452.07654944621,20457.78842461109,20459.89166115783,20461.221063988283,20860.575363276526,21011.393166776747,22523.29961583205,22567.757350564003,22524.398464690898,20945.170101169497,20954.868795519695,20961.968561228365,20765.12154713832,22750.42802532949,21329.286866968498,20683.464358428493,32409.44125089608,31782.534406766295,31782.07047367841,31932.780680088326,41130.147163096815,46878.64727607742,20962.760858578607,20940.415812483057,48495.31543005817,43515.03747511655
ALICE,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1443.7685556099968,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1399.9025716100005,1413.1161666099945,1399.90222661,1399.90222661,1399.9025716100005,1399.9025716100005,1399.9025716100005,1349.926552609999,1349.926552609999,1349.926552609999,1399.8654026099975,1399.8654026099975,1399.8654026099975,1399.8654026099975,1337.175987610004,1430.5594246100009,1430.5594246100009,1430.5594246100009,1462.5594246100009,1399.878744609996,1399.878744609996,1405.5555458800009,1405.5555458800009,1405.5555458800009,1405.5555458800009,1472.7965458799954,1472.7965458799954,1472.7965458799954,1472.7965458799954,1472.7965458799954,1567.5965458799983,1567.5965458799983,1567.5965458799983,1567.5965458799983,1567.5965458799983,1570.8260940499968,1570.8260940499968,1539.5516030500005,1539.5516030500005,1539.5516030500005,1539.5516030500005,1539.551603049993,1539.5516030500005,1539.5516030500005,1539.551603049993,1540.0651068299994,1567.5965458799983,1567.5965458799983,1540.0651068299994,1540.0651068299994
ALPACA,11345.48536240001,11616.099182400008,11168.503887400002,11345.35237940002,11345.317410399992,11345.14058040001,11890.763626400005,11890.763626400005,11344.978058400013,11344.978058400013,11344.978058400013,11371.992934659997,11371.992934659997,11371.966180660003,11687.637672399986,11371.905824659974,11371.909817660024,11371.909817660024,11371.850940659991,11371.909817660024,11371.909817660024,11371.90650966001,11371.90650966001,11371.025584399998,11371.90650966001,11371.90650966001,11907.035463659997,11906.950233659998,11907.078908660013,45672.45437589999,-61231.1086821,-62620.79679226,30033.17923760999,30033.17923760999,3453.617669630002,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332,0.06550332
ALPHA,1271.9363626699778,1271.9363626699778,1271.9363626699778,2488.4366956700687,2488.4366956700687,2488.4366956700687,2488.4366956700105,2488.4366956700105,2488.4366956700687,1271.9701816699817,2488.4366956700687,1271.9701816699817,1271.9701816699817,1271.9701816699817,1158.9324646699824,1271.9701816699817,475.7854826700059,475.7854826700059,475.7854826700059,475.7854826700059,475.7854826700059,475.7854826700059,475.7854826700059,1341.398060670006,475.7854826700059,475.7854826700059,1271.0819586699945,1271.0819586699945,1271.0819586699945,1271.8769748700431,1271.0757626700215,1271.0757626700215,1271.8769748700431,1271.8769748700431,71.8215288699721,26.012811869964935,1270.6610018700594,1271.4830658700084,1271.4830658700084,1270.8014688700205,1271.575895869988,376.29958587000147,1270.9626398700057,1271.2311688699992,1271.2311688699992,1271.3583318699966,1271.3583318699966,1271.3583318699966,1269.5321118700083,1738.5980208700057,1273.6189288700116,1273.6189288700116,1273.6189288700116,1273.6189288700116,1273.6189288700116,1273.6189288700116,326.68232387001626,1273.4064618700068,326.68232387001626,2258.4064618700068,2258.4064618700068,2258.4064618700068,2258.4064618700068,2725.4064618699485,2258.406461870065,2725.406461870065,2725.406461870065,2858.4117718700436,326.68232387001626,326.68232387001626,2858.4117718699854,2858.4117718699854
ALPINE,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-31.701467719999528,-1.873167719999856,-26.56306776999963,-26.56306776999963,3.286932230000275,3.286932230000275,3.286932230000275,3.286932230000275,3.286932230000275,3.286932230000275,-1.8351677199998448,3.286932230000275,3.286932230000275,3.286932230000275,3.286932230000275,3.2816582300001755,3.264446229999521,3.2773822299996027,3.2773822299996027,3.2707792300006986,3.2707792300006986,3.2707792300006986,3.2743632299998353,3.2743632299998353,3.2684782300002553,3.268428230000609,3.323563230000218,39.34649123000008,-26.431057769999825,3.312957230000393,3.310284230000434,3.321361230000093,3.321361230000093,3.321361230000093,-44.006823769999755,-44.006823769999755,-44.006823769999755,-44.006823769999755,3.3129652300003727,3.3129652300003727,3.3129652300003727,3.3129652300003727,3.3129652300003727,3.3180172300008053,3.3180172300008053,3.3180172300008053,6.082924159999948,6.082924159999948,6.0829241600004025,6.0829241600004025,6.0829241600004025,6.0829241600004025,6.0829241600004025,6.082924159999948,6.0829245699997045,3.3180172300008053,3.3180172300008053,6.0829245699997045,6.0829245699997045
ALT,-760.0023902391549,-760.0023902391549,1882.997609760845,-761.084852239117,-761.084852239117,-1730.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-759.8319032391883,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-761.9389852391323,-798.6750032391865,-761.9389852391323,-761.9389852391323,-762.6342162390938,-763.3283022391261,-763.3283022391261,-763.3283022391261,-763.3283022391261,-763.3283022391261,-763.3283022391261,-763.9069022391341,-763.9069022391341,-763.9069022391341,-2234.7081012391136,-2234.7081012391136,-2234.7081012391136,-2234.7081012391136,-764.7081012391136,-765.3032672391273,-765.3032672391273,-765.3032672391273,-765.3032672391273,-765.3032672391273,-1043.7948872391137,-1043.7948872391137,-1043.7948872391137,-1043.7948872391137,-764.6263652390917,-764.6263652390917,-764.6263652391499,-764.6263652391499,-764.6263652391499,-1764.62636523915,-1764.62636523915,-1764.62636523915,-1764.62636523915,-1764.626365239208,-1764.62636523915,-1764.62636523915,-1764.62636523915,-1764.62636523915,-1764.62636523915,-768.1046392391436,-770.0612422391423,-770.871957239171,-1764.62636523915,-1764.62636523915,2822.8299017608515,-772.9644912391668
AMB,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1973.639901459217,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098,1111393.3306837098
AMP,43850.43563241325,46461.68921841495,46460.76300941408,46460.76300941408,46460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,41460.76300941408,46460.58341241442,56422.689861252904,46460.58341241442,46460.58341241442,46460.770140413195,46460.49213841185,46460.49213841185,46460.49213841185,46460.49213841185,46460.49213841185,46810.90258525312,60100.49213841185,60100.49213841185,51900.92213841155,51900.92213841155,51900.92213841155,46461.0118544139,46460.2252574116,46461.13554141484,43600.35611641407,46460.82162941247,54363.420524412766,46460.78121541254,46460.964321412146,46460.964321412146,46460.964321412146,55731.45017241314,55731.45017241314,55731.45017241314,55731.45017241314,46460.87527341768,46460.87527341768,46459.59035441652,46458.802984416485,51433.667963415384,51400.97209975496,51400.972099751234,42055.79660075158,42055.79660075158,42055.79660075158,42055.79660075158,42055.79660075158,42055.79660075158,39643.50528675318,46459.14505375177,44530.02548175305,135276.40848475322,51874.11268475279,51874.11268475093,48711.04161875136,46461.80310675129,38235.94872375205,46462.38282475248,46461.0,46460.919335477054,44530.02548175305,47048.33818675205,46460.9193354696,46460.91933547333
ANC,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046,0.00951046
ANIME,-542.1503739999898,0.1028139999980339,0.1028090000036172,1002.4368289999984,0.0997900000074878,0.0997900000074878,2118.0466000000015,2118.0466000000015,2118.0466000000015,-2938.3913859999884,2118.0466000000015,-2938.3913859999884,-2938.3913859999884,0.0585500000015599,0.0751560000062454,-1981.1859859999968,-1981.1859859999968,-1981.1859859999968,-1981.1859859999968,-1981.1859859999968,-1981.1859859999968,0.1074599999992642,-1981.1859859999968,-1349.8915750000017,996.9353089999933,996.9353089999933,0.1353090000047814,0.0547500000102445,-0.0012120000028517,0.112885999988066,0.0729859999846667,-0.0144040000159293,0.112885999988066,0.1499160000093979,0.1499160000093979,0.0767619999969611,0.1713620000082301,0.1713620000082301,0.1713620000082301,524.654401000007,524.654401000007,524.654401000007,524.654401000007,1263.9441210000075,0.244116000001668,0.2573059999995166,0.2648849999968661,-1792.7155800000037,0.0700999999971827,0.0700999999971827,-504.5447140000033,7350.462044000014,7347.960436000023,8072.428947000008,8072.428947000008,6906.460216000007,7503.528496000014,8072.223599999997,8072.223599999997,8698.644035000005,18237.668652000026,9622.695044000022,8072.033012999978,-9975.404956999992,8072.033012999978,8072.140001000022,8072.140000999992,8072.140001000022,8072.223599999997,8072.223599999997,8072.140001000022,8072.140001000022
ANKR,55566.832839377224,55566.59709247388,55566.6965756733,55566.85022104904,55566.87976206839,55566.78601206653,55566.839723002166,55566.79411753453,55566.81638316065,55566.783570658416,55566.81638316065,55836.58467222564,55836.64228941314,55836.74536558427,59203.57428549416,55836.60859130323,55836.60859130137,55033.17173441872,55033.17173441872,55836.39985942282,53655.899442423135,55836.32646942325,53655.899442423135,57499.074263744056,58705.59226942621,55836.37521402165,55836.23632229306,55836.1324354019,55836.24930468202,55836.01633070409,55836.089844549075,56034.54175567627,55835.99919202924,55836.01304903254,57342.01304903254,57342.00582247041,57359.11464944668,57359.11464944296,57359.21206155233,56239.374426178634,56239.47553930432,56239.53257055767,56239.490041265264,56939.558857670054,56239.52711977996,54975.32833678275,54975.27052428201,56239.49220640771,56239.525805689394,56239.52580568567,56239.38377209008,56668.643695153296,56239.17539391853,56239.20874404535,56239.196097044274,56239.05478844978,56239.054788446054,56239.121780632064,56239.05478844419,56238.977431792766,56238.92595687136,54151.229627132416,56275.86833782494,53140.644276553765,56127.41708317399,14892.11942189373,56608.91187639162,56802.458468014374,56239.05478844419,56239.05478844419,56389.73635254614,56389.73635254614
ANT,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699,-232.45460699
AOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
APE,-4167.693424155004,-4194.6645096053835,-4153.262310295133,-4153.288363341126,-4153.328219330404,-4153.34876819409,-4153.336315452703,-4126.193149165483,-4233.994991214713,-4098.826586728799,-4233.994991214713,-4152.832694327342,-4239.236482696724,-4152.845301129506,-4386.429012698703,-4155.603050247184,-4092.6677649714984,-4197.4625719201285,-4152.8696104104165,-4152.868143041385,-4236.180150322383,-4152.849350517499,-4152.879676635843,-4373.382177364198,-4152.872557258466,-4152.872557259398,-4152.840910027153,-4165.64373588399,-4198.450753882178,-4152.844143413822,-4203.827649943996,-4152.842525854707,-4152.848482082365,-4152.848132596584,-4152.866470000939,-4120.261942542391,-4152.850174202002,-4152.850969691994,-4163.413188404171,-4152.847921310575,-4133.142109958571,-4133.66384638811,-4152.888468063436,-4152.900253767846,-4152.887784452178,-4152.88543453801,-4173.663427331252,-4152.8617581636645,-4150.725750852143,-4150.737528377096,-4150.724183751852,-4150.737569915946,-4104.484775148798,-4074.2275834758766,-4124.902500764816,-4143.278517109458,-4082.433500707499,-4150.53697503882,-4098.541283960454,-4097.620706431917,-4233.3311020619,-4050.7858667420223,-4132.166727231932,-4091.7380282819504,-4100.084892311948,-4076.778395941946,-4073.339505492011,-4095.315310872043,-4125.606060774066,-4102.594200575026,-4109.9506412720075,-4109.950641271891
API3,-58.694316930064815,-46.69806531300128,-46.682366479566554,-46.65428457924281,-26.76415127624932,-46.697281336731976,-56.48747826684848,-46.71024400286842,-46.71053521971044,-46.66712501073198,-46.71053521971044,-46.65452326567902,-46.65215510375128,-46.657146674289834,-35.00565472287417,-46.63675959192915,-46.636759593573515,-46.633303589995194,-84.81311233804445,-84.8216502408759,-46.66513006045716,-46.430731700806064,-46.70979159205308,-24.307473859080343,-46.45410450299096,-99.08844998613496,-46.42335224126873,-46.0,-46.42732157295541,-46.42423304656404,-23046.7162404972,-23046.72760707734,-46.42157801441499,-46.41430802094692,-46.410265051497845,-46.40711902292969,-46.43939950136701,-46.43821450136602,-28.430745627927536,-46.405521083957865,-46.40637574876746,-31.419101269042585,-43.87353062057082,-43.85904575584573,-43.8600064500788,-43.85919102367188,-46.430741323536495,-46.44361669063073,-46.443616685784946,-46.453520864808524,-46.44418614800816,-46.319081929417735,-30.628993146478024,-32.825532697439485,-31.749883377706283,-70.41114570593345,-69.19939690116735,-36.39513172234001,-37.50904520662152,-99.90477708999242,-98.60401581999758,-65.55664702999638,-44.91554969999561,-41.88220634999743,-20.596449729993765,-26.04789580999932,-21.90208038999845,-39.77427406000061,-38.57542367402493,-39.66044886827149,-48.438390159994015,-48.438390159994015
APT,-145.49163601000328,-145.4809529300037,-145.49833493000187,-145.50503192999895,-145.50503192999895,-145.52031192999857,-143.46127193000575,-141.4288179300056,-145.52227193,-155.01099893000355,-145.52227193,-143.28470393000316,-145.57245693000004,-145.595996930002,-144.62475506999908,-145.59912093000457,-150.59647092999512,-145.59658893000596,-145.59386192999227,-145.58529192999413,-145.59748892999778,-145.58419793000212,-145.5979889299997,-145.36722151999857,-145.58419793000212,-145.58610493000742,-145.58767593000084,-145.57754993000708,-145.58876592999877,-145.58668493000005,-145.58600893000403,-145.58600893000403,-145.59186392999982,-145.5962359299956,-145.6023039300053,-147.6035330099985,-145.58644513000036,-145.6106531300029,-145.61506112999632,-145.59226813000714,-141.53483212999708,-145.58483213,-145.5856011299984,-146.34267813000042,-145.57979912999872,-145.58370912999817,-145.58965812999668,-145.6038591300021,-151.12628113000392,-145.6117321299971,-145.61173213000438,-145.5979991300046,-145.58511913000257,-142.58511913000257,-145.58511913000257,-145.59501213000476,-145.59751712999423,-145.59562413000094,-145.59525913000107,-62.75725313000294,-145.62061813000037,-145.61158612999134,-145.61158612999134,-145.6017351299961,-145.6017351299961,-145.60474712999712,-145.60207713000273,-94.40251913000247,-145.59751712999423,-145.59751712999423,-94.40251913000247,-130.23251913000422
